,name,f1,tn,fn,fp,tp,tnr,fnr,fpr,tpr
320,HCM,0.6244725738396625,22,66,23,74,0.25,0.75,0.23711340206185566,0.7628865979381443
321,HOG,0.5789473684210527,23,71,25,66,0.24468085106382978,0.7553191489361702,0.27472527472527475,0.7252747252747253
322,HNI,0.4659090909090909,50,38,56,41,0.5681818181818182,0.4318181818181818,0.5773195876288659,0.422680412371134
323,HLIT,0.4385026737967914,39,66,39,41,0.37142857142857144,0.6285714285714286,0.4875,0.5125
324,HON,0.6594202898550725,0,94,0,91,0.0,1.0,0.0,1.0
325,HIMX,0.5925925925925924,14,80,19,72,0.14893617021276595,0.851063829787234,0.2087912087912088,0.7912087912087912
326,HMI,0.5,38,50,42,46,0.4318181818181818,0.5681818181818182,0.4772727272727273,0.5227272727272727
327,HNW,0.39189189189189183,66,26,64,29,0.717391304347826,0.2826086956521739,0.6881720430107527,0.3118279569892473
328,HST,0.532608695652174,50,43,43,49,0.5376344086021505,0.46236559139784944,0.4673913043478261,0.532608695652174
329,HQY,0.0,91,0,94,0,1.0,0.0,1.0,0.0
330,HRB,0.5257731958762886,42,61,31,51,0.4077669902912621,0.5922330097087378,0.3780487804878049,0.6219512195121951
331,HTFA,0.3191489361702127,89,16,48,15,0.8476190476190476,0.1523809523809524,0.7619047619047619,0.23809523809523808
332,HP,0.508670520231214,56,42,43,44,0.5714285714285714,0.42857142857142855,0.4942528735632184,0.5057471264367817
333,HPQ,0.4891304347826087,46,46,48,45,0.5,0.5,0.5161290322580645,0.4838709677419355
334,HRC,0.6396396396396397,34,53,27,71,0.39080459770114945,0.6091954022988506,0.2755102040816326,0.7244897959183674
335,HOV,0.0,92,0,93,0,1.0,0.0,1.0,0.0
336,HPI,0.6925795053003534,0,87,0,98,0.0,1.0,0.0,1.0
337,HRZN,0.5592417061611374,33,60,33,59,0.3548387096774194,0.6451612903225806,0.358695652173913,0.6413043478260869
338,HTBX,0.23157894736842105,101,26,47,11,0.7952755905511811,0.2047244094488189,0.8103448275862069,0.1896551724137931
339,HRL,0.6518518518518518,3,86,8,88,0.033707865168539325,0.9662921348314607,0.08333333333333333,0.9166666666666666
340,HQL,0.0,93,0,92,0,1.0,0.0,1.0,0.0
341,HROW,0.0,108,0,77,0,1.0,0.0,1.0,0.0
342,HSKA,0.44970414201183434,54,37,56,38,0.5934065934065934,0.4065934065934066,0.5957446808510638,0.40425531914893614
343,HOVNP,0.0,91,0,57,0,1.0,0.0,1.0,0.0
344,HWBK,0.5054945054945054,43,61,29,46,0.41346153846153844,0.5865384615384616,0.38666666666666666,0.6133333333333333
345,HUYA,0.6605504587155963,0,74,0,72,0.0,1.0,0.0,1.0
346,IBM,0.35294117647058826,59,31,68,27,0.6555555555555556,0.34444444444444444,0.7157894736842105,0.28421052631578947
347,HTH,0.4823529411764706,56,41,47,41,0.5773195876288659,0.422680412371134,0.5340909090909091,0.4659090909090909
348,IBKCP,0.4816753926701571,40,62,37,46,0.39215686274509803,0.6078431372549019,0.4457831325301205,0.5542168674698795
349,HUSA,0.0,133,0,41,0,1.0,0.0,1.0,0.0
350,HYI,0.6879432624113475,0,88,0,97,0.0,1.0,0.0,1.0
351,HZO,0.48484848484848486,35,54,48,48,0.39325842696629215,0.6067415730337079,0.5,0.5
352,HTLD,0.5775862068965517,20,75,23,67,0.21052631578947367,0.7894736842105263,0.25555555555555554,0.7444444444444445
353,IBKC,0.5168539325842697,53,43,43,46,0.5520833333333334,0.4479166666666667,0.48314606741573035,0.5168539325842697
354,IBCP,0.586046511627907,33,64,25,63,0.3402061855670103,0.6597938144329897,0.2840909090909091,0.7159090909090909
355,ICON,0.0,92,0,93,0,1.0,0.0,1.0,0.0
356,IFF,0.0,89,0,96,0,1.0,0.0,1.0,0.0
357,IDXG,0.44444444444444436,66,44,41,34,0.6,0.4,0.5466666666666666,0.4533333333333333
358,ICLR,0.0,86,0,99,0,1.0,0.0,1.0,0.0
359,IGD,0.576923076923077,37,56,32,60,0.3978494623655914,0.6021505376344086,0.34782608695652173,0.6521739130434783
360,IFMK,0.4675324675324675,67,34,48,36,0.6633663366336634,0.33663366336633666,0.5714285714285714,0.42857142857142855
361,IGMS,0.7169811320754718,0,15,0,19,0.0,1.0,0.0,1.0
362,IHTA,0.0,92,0,91,0,1.0,0.0,1.0,0.0
363,ILMN,0.47252747252747257,46,39,57,43,0.5411764705882353,0.4588235294117647,0.57,0.43
364,INSU,0.0,1,0,3,0,1.0,0.0,1.0,0.0
365,IIM,0.0,84,0,101,0,1.0,0.0,1.0,0.0
366,ING,0.3673469387755102,65,32,61,27,0.6701030927835051,0.32989690721649484,0.6931818181818182,0.3068181818181818
367,INFY,0.6545454545454547,0,95,0,90,0.0,1.0,0.0,1.0
368,IMGN,0.5636363636363637,27,74,22,62,0.26732673267326734,0.7326732673267327,0.2619047619047619,0.7380952380952381
369,INOD,0.0,115,0,70,0,1.0,0.0,1.0,0.0
370,IIN,0.0,93,0,92,0,1.0,0.0,1.0,0.0
371,INTC,0.631578947368421,29,64,20,72,0.3118279569892473,0.6881720430107527,0.21739130434782608,0.782608695652174
372,ILPT,0.39189189189189194,54,29,61,29,0.6506024096385542,0.3493975903614458,0.6777777777777778,0.32222222222222224
373,ISIG,0.07894736842105264,112,10,60,3,0.9180327868852459,0.08196721311475409,0.9523809523809523,0.047619047619047616
374,ISRG,0.7241379310344828,0,80,0,105,0.0,1.0,0.0,1.0
375,IRL,0.4,69,23,64,29,0.75,0.25,0.6881720430107527,0.3118279569892473
376,IPHI,0.7062937062937062,0,84,0,101,0.0,1.0,0.0,1.0
377,IRT,0.6844444444444444,37,45,26,77,0.45121951219512196,0.5487804878048781,0.2524271844660194,0.7475728155339806
378,IQI,0.0,88,0,97,0,1.0,0.0,1.0,0.0
379,ISSC,0.4539877300613497,59,37,52,37,0.6145833333333334,0.3854166666666667,0.5842696629213483,0.4157303370786517
380,IRBT,0.6346863468634686,0,99,0,86,0.0,1.0,0.0,1.0
381,IONS,0.0,95,0,90,0,1.0,0.0,1.0,0.0
382,IP,0.0,91,0,94,0,1.0,0.0,1.0,0.0
383,IR,0.381578947368421,62,29,65,29,0.6813186813186813,0.31868131868131866,0.6914893617021277,0.30851063829787234
384,INVE,0.0,93,1,91,0,0.9893617021276596,0.010638297872340425,1.0,0.0
385,IOSP,0.441988950276243,44,51,50,40,0.4631578947368421,0.5368421052631579,0.5555555555555556,0.4444444444444444
386,ISBC,0.0,96,0,89,0,1.0,0.0,1.0,0.0
387,JBT,0.6397058823529411,0,98,0,87,0.0,1.0,0.0,1.0
388,ITRN,0.46236559139784944,42,60,40,43,0.4117647058823529,0.5882352941176471,0.4819277108433735,0.5180722891566265
389,JCO,0.358974358974359,57,44,56,28,0.5643564356435643,0.43564356435643564,0.6666666666666666,0.3333333333333333
390,IX,0.3150684931506849,62,26,74,23,0.7045454545454546,0.29545454545454547,0.7628865979381443,0.23711340206185566
391,JACK,0.6690647482014388,0,92,0,93,0.0,1.0,0.0,1.0
392,JBR,0.03225806451612903,102,0,60,1,1.0,0.0,0.9836065573770492,0.01639344262295082
393,ITT,0.5482233502538071,42,53,36,54,0.4421052631578947,0.5578947368421052,0.4,0.6
394,JOUT,0.0,100,0,85,0,1.0,0.0,1.0,0.0
395,JMPNZ,0.25,2,3,3,1,0.4,0.6,0.75,0.25
396,JFIN,0.6593406593406593,3,30,1,30,0.09090909090909091,0.9090909090909091,0.03225806451612903,0.967741935483871
397,JJM,0.0,79,0,51,0,1.0,0.0,1.0,0.0
398,JJP,0.2222222222222222,58,12,51,9,0.8285714285714286,0.17142857142857143,0.85,0.15
399,JHI,0.4311377245508982,54,42,53,36,0.5625,0.4375,0.5955056179775281,0.4044943820224719
400,JRJC,0.02531645569620253,107,0,77,1,1.0,0.0,0.9871794871794872,0.01282051282051282
401,JEF,0.29411764705882354,69,28,68,20,0.711340206185567,0.28865979381443296,0.7727272727272727,0.22727272727272727
402,JNJ,0.5673076923076923,36,55,35,59,0.3956043956043956,0.6043956043956044,0.3723404255319149,0.6276595744680851
403,KBLM,0.0,42,0,14,0,1.0,0.0,1.0,0.0
404,KFRC,0.6496350364963505,0,96,0,89,0.0,1.0,0.0,1.0
405,KBAL,0.5757575757575758,44,51,33,57,0.4631578947368421,0.5368421052631579,0.36666666666666664,0.6333333333333333
406,KEYS,0.6642599277978339,0,93,0,92,0.0,1.0,0.0,1.0
407,KE,0.0,100,0,85,0,1.0,0.0,1.0,0.0
408,KFS,0.0,115,0,70,0,1.0,0.0,1.0,0.0
409,KAMN,0.6594202898550725,0,94,0,91,0.0,1.0,0.0,1.0
410,KIRK,0.5252525252525252,39,68,26,52,0.3644859813084112,0.6355140186915887,0.3333333333333333,0.6666666666666666
411,KEY,0.6406926406926406,28,62,21,74,0.3111111111111111,0.6888888888888889,0.22105263157894736,0.7789473684210526
412,KEQU,0.0,117,0,68,0,1.0,0.0,1.0,0.0
413,KMB,0.6239316239316239,24,67,21,73,0.26373626373626374,0.7362637362637363,0.22340425531914893,0.776595744680851
414,KRYS,0.0,90,0,95,0,1.0,0.0,1.0,0.0
415,KNAB,0.0,10,0,12,0,1.0,0.0,1.0,0.0
416,KLXE,0.524390243902439,0,78,0,43,0.0,1.0,0.0,1.0
417,KMI,0.6046511627906977,35,59,26,65,0.3723404255319149,0.6276595744680851,0.2857142857142857,0.7142857142857143
418,KO,0.425,59,30,62,34,0.6629213483146067,0.33707865168539325,0.6458333333333334,0.3541666666666667
419,KSM,0.0,98,0,87,0,1.0,0.0,1.0,0.0
420,KOP,0.5454545454545455,33,71,24,57,0.3173076923076923,0.6826923076923077,0.2962962962962963,0.7037037037037037
421,KREF,0.544502617801047,46,43,44,52,0.5168539325842697,0.48314606741573035,0.4583333333333333,0.5416666666666666
422,LCTX,0.0,113,0,72,0,1.0,0.0,1.0,0.0
423,LB,0.0,105,0,80,0,1.0,0.0,1.0,0.0
424,LASR,0.6129032258064516,21,60,12,57,0.25925925925925924,0.7407407407407407,0.17391304347826086,0.8260869565217391
425,LAZ,0.3712574850299401,49,41,64,31,0.5444444444444444,0.45555555555555555,0.6736842105263158,0.3263157894736842
426,KTP,0.0,101,0,84,0,1.0,0.0,1.0,0.0
427,LAUR,0.4347826086956521,59,30,61,35,0.6629213483146067,0.33707865168539325,0.6354166666666666,0.3645833333333333
428,LBTYK,0.0,102,0,83,0,1.0,0.0,1.0,0.0
429,LBRT,0.0,90,0,75,0,1.0,0.0,1.0,0.0
430,KYN,0.44171779141104295,58,55,36,36,0.5132743362831859,0.48672566371681414,0.5,0.5
431,LEA,0.5566037735849055,32,77,17,59,0.29357798165137616,0.7064220183486238,0.2236842105263158,0.7763157894736842
432,LBRDA,0.6502057613168725,21,65,20,79,0.2441860465116279,0.7558139534883721,0.20202020202020202,0.797979797979798
433,KVHI,0.0,92,0,93,0,1.0,0.0,1.0,0.0
434,LC,0.5798319327731092,16,87,13,69,0.1553398058252427,0.8446601941747572,0.15853658536585366,0.8414634146341463
435,LCNB,0.40540540540540543,67,30,58,30,0.6907216494845361,0.30927835051546393,0.6590909090909091,0.3409090909090909
436,LAIX,0.0,58,0,57,0,1.0,0.0,1.0,0.0
437,LAWS,0.4640883977900553,46,49,48,42,0.4842105263157895,0.5157894736842106,0.5333333333333333,0.4666666666666667
438,KXIN,0.0,91,0,68,0,1.0,0.0,1.0,0.0
439,LGND,0.6180257510729614,24,64,25,72,0.2727272727272727,0.7272727272727273,0.25773195876288657,0.7422680412371134
440,LEVL,0.366412213740458,44,41,42,24,0.5176470588235295,0.4823529411764706,0.6363636363636364,0.36363636363636365
441,LIVN,0.3555555555555555,74,21,66,24,0.7789473684210526,0.22105263157894736,0.7333333333333333,0.26666666666666666
442,LMFA,0.59375,5,99,5,76,0.04807692307692308,0.9519230769230769,0.06172839506172839,0.9382716049382716
443,LMT,0.6212765957446807,23,61,28,73,0.27380952380952384,0.7261904761904762,0.27722772277227725,0.7227722772277227
444,LLEX,0.3565891472868218,79,56,27,23,0.5851851851851851,0.4148148148148148,0.54,0.46
445,LLNW,0.0,91,0,94,0,1.0,0.0,1.0,0.0
446,LEN,0.4429530201342282,69,22,61,33,0.7582417582417582,0.24175824175824176,0.648936170212766,0.35106382978723405
447,LIZI,0.7499999999999999,1,2,0,3,0.3333333333333333,0.6666666666666666,0.0,1.0
448,LINX (3),0.5675675675675675,0,32,0,21,0.0,1.0,0.0,1.0
449,LINX (2),0.0,32,0,21,0,1.0,0.0,1.0,0.0
450,LFC,0.6224066390041494,19,72,19,75,0.2087912087912088,0.7912087912087912,0.20212765957446807,0.7978723404255319
451,LKCO,0.33333333333333337,35,17,27,11,0.6730769230769231,0.3269230769230769,0.7105263157894737,0.2894736842105263
452,LINX (1),0.5675675675675675,0,32,0,21,0.0,1.0,0.0,1.0
453,LINX,0.0,32,0,21,0,1.0,0.0,1.0,0.0
454,LHX,0.0,90,0,95,0,1.0,0.0,1.0,0.0
455,LHCG,0.65,23,53,31,78,0.3026315789473684,0.6973684210526315,0.28440366972477066,0.7155963302752294
456,LIQT,0.6217228464419475,1,101,0,83,0.00980392156862745,0.9901960784313726,0.0,1.0
457,LPSN,0.5353535353535352,40,50,42,53,0.4444444444444444,0.5555555555555556,0.4421052631578947,0.5578947368421052
458,LTRPA,0.6009852216748769,43,55,26,61,0.4387755102040816,0.5612244897959183,0.2988505747126437,0.7011494252873564
459,LSI,0.45086705202312144,51,37,58,39,0.5795454545454546,0.42045454545454547,0.5979381443298969,0.4020618556701031
460,LUV,0.3714285714285714,71,24,64,26,0.7473684210526316,0.25263157894736843,0.7111111111111111,0.28888888888888886
461,LOCO,0.0,102,0,83,0,1.0,0.0,1.0,0.0
462,LUB,0.5726495726495726,18,84,16,67,0.17647058823529413,0.8235294117647058,0.1927710843373494,0.8072289156626506
463,LTHM,0.0,54,0,57,0,1.0,0.0,1.0,0.0
464,LTRPB,0.28571428571428575,9,6,4,2,0.6,0.4,0.6666666666666666,0.3333333333333333
465,LRCX,0.20895522388059704,65,14,92,14,0.8227848101265823,0.17721518987341772,0.8679245283018868,0.1320754716981132
466,LOGC,0.5046728971962617,29,34,19,27,0.4603174603174603,0.5396825396825397,0.41304347826086957,0.5869565217391305
467,MBWM,0.0,96,0,89,0,1.0,0.0,1.0,0.0
468,LZB,0.0,90,0,95,0,1.0,0.0,1.0,0.0
469,MAT,0.3684210526315789,61,32,64,28,0.6559139784946236,0.34408602150537637,0.6956521739130435,0.30434782608695654
470,MATX,0.0,95,0,90,0,1.0,0.0,1.0,0.0
471,MACK,0.4,65,48,42,30,0.5752212389380531,0.4247787610619469,0.5833333333333334,0.4166666666666667
472,MBINP,0.2857142857142857,29,7,18,5,0.8055555555555556,0.19444444444444445,0.782608695652174,0.21739130434782608
473,MC,0.5189189189189188,48,43,46,48,0.5274725274725275,0.4725274725274725,0.48936170212765956,0.5106382978723404
474,LYL,0.19444444444444445,108,9,49,7,0.9230769230769231,0.07692307692307693,0.875,0.125
475,MAS,0.6608695652173914,31,60,18,76,0.34065934065934067,0.6593406593406593,0.19148936170212766,0.8085106382978723
476,MCD,0.35294117647058826,59,31,68,27,0.6555555555555556,0.34444444444444444,0.7157894736842105,0.28421052631578947
477,MCN,0.5507246376811594,35,55,38,57,0.3888888888888889,0.6111111111111112,0.4,0.6
478,MDRR,0.0,47,0,43,0,1.0,0.0,1.0,0.0
479,MDU,0.43979057591623033,36,46,61,42,0.43902439024390244,0.5609756097560976,0.5922330097087378,0.4077669902912621
480,MEET,0.5700934579439253,32,63,29,61,0.3368421052631579,0.6631578947368421,0.32222222222222224,0.6777777777777778
481,MDC,0.07079646017699116,76,10,95,4,0.8837209302325582,0.11627906976744186,0.9595959595959596,0.04040404040404041
482,MFT,0.0,94,0,91,0,1.0,0.0,1.0,0.0
483,MHLD,0.0,107,0,78,0,1.0,0.0,1.0,0.0
484,MFO (3),0.0,96,0,89,0,1.0,0.0,1.0,0.0
485,MGP,0.6594202898550725,0,94,0,91,0.0,1.0,0.0,1.0
486,MFG,0.0,119,0,66,0,1.0,0.0,1.0,0.0
487,MGTX,0.5,41,32,34,33,0.5616438356164384,0.4383561643835616,0.5074626865671642,0.4925373134328358
488,MGRC,0.6879432624113475,0,88,0,97,0.0,1.0,0.0,1.0
489,MFH,0.0,105,0,78,0,1.0,0.0,1.0,0.0
490,MHD,0.0,97,0,88,0,1.0,0.0,1.0,0.0
491,MFO (2),0.13461538461538464,88,8,82,7,0.9166666666666666,0.08333333333333333,0.9213483146067416,0.07865168539325842
492,MFO (1),0.2615384615384615,72,24,72,17,0.75,0.25,0.8089887640449438,0.19101123595505617
493,MFO,0.15384615384615383,89,7,81,8,0.9270833333333334,0.07291666666666667,0.9101123595505618,0.0898876404494382
494,MICR,0.02380952380952381,102,0,82,1,1.0,0.0,0.9879518072289156,0.012048192771084338
495,MLAB,0.5445026178010471,46,39,48,52,0.5411764705882353,0.4588235294117647,0.48,0.52
496,MMM,0.6446886446886447,0,97,0,88,0.0,1.0,0.0,1.0
497,MIRM,0.0,26,0,22,0,1.0,0.0,1.0,0.0
498,MMC,0.3493975903614458,48,30,78,29,0.6153846153846154,0.38461538461538464,0.7289719626168224,0.27102803738317754
499,MMAC,0.5320197044334976,36,54,41,54,0.4,0.6,0.43157894736842106,0.5684210526315789
500,MMU,0.0,100,0,85,0,1.0,0.0,1.0,0.0
501,MINDP,0.42028985507246375,71,21,59,29,0.7717391304347826,0.22826086956521738,0.6704545454545454,0.32954545454545453
502,MPLX,0.33333333333333326,70,40,52,23,0.6363636363636364,0.36363636363636365,0.6933333333333334,0.30666666666666664
503,MO,0.4615384615384615,45,42,56,42,0.5172413793103449,0.4827586206896552,0.5714285714285714,0.42857142857142855
504,MRK,0.3835616438356164,67,27,63,28,0.7127659574468085,0.2872340425531915,0.6923076923076923,0.3076923076923077
505,MMYT,0.6090225563909775,0,104,0,81,0.0,1.0,0.0,1.0
506,MNLO,0.6116504854368933,28,59,21,63,0.3218390804597701,0.6781609195402298,0.25,0.75
507,MRO,0.607843137254902,43,56,24,62,0.43434343434343436,0.5656565656565656,0.27906976744186046,0.7209302325581395
508,MNTX,0.19834710743801656,76,18,79,12,0.8085106382978723,0.19148936170212766,0.8681318681318682,0.13186813186813187
509,MOH,0.20338983050847456,79,17,77,12,0.8229166666666666,0.17708333333333334,0.8651685393258427,0.1348314606741573
510,MORF,0.641025641025641,0,28,0,25,0.0,1.0,0.0,1.0
511,MPW,0.7542087542087542,0,73,0,112,0.0,1.0,0.0,1.0
512,MNPR,0.0,7,0,6,0,1.0,0.0,1.0,0.0
513,MNP,0.6832740213523131,0,88,1,96,0.0,1.0,0.010309278350515464,0.9896907216494846
514,MOXC,0.543859649122807,12,94,10,62,0.11320754716981132,0.8867924528301887,0.1388888888888889,0.8611111111111112
515,MNSB,0.5291005291005291,32,57,32,50,0.3595505617977528,0.6404494382022472,0.3902439024390244,0.6097560975609756
